,regYear,regMonth,salesVolume,province,model
27,2018,4,88,内蒙古,6858d6dfe680bdf7
24,2018,1,28,内蒙古,7023efdab9cedc03
25,2018,2,14,内蒙古,7023efdab9cedc03
26,2018,3,55,内蒙古,7023efdab9cedc03
27,2018,4,54,内蒙古,7023efdab9cedc03
24,2018,1,459,内蒙古,7245e0ee27b195cd
25,2018,2,263,内蒙古,7245e0ee27b195cd
26,2018,3,395,内蒙古,7245e0ee27b195cd
27,2018,4,399,内蒙古,7245e0ee27b195cd
24,2018,1,235,内蒙古,79de4e4b24c35b04
25,2018,2,185,内蒙古,79de4e4b24c35b04
26,2018,3,242,内蒙古,79de4e4b24c35b04
27,2018,4,240,内蒙古,79de4e4b24c35b04
24,2018,1,198,内蒙古,7a7885e2d7c00bcf
25,2018,2,194,内蒙古,7a7885e2d7c00bcf
26,2018,3,355,内蒙古,7a7885e2d7c00bcf
27,2018,4,352,内蒙古,7a7885e2d7c00bcf
24,2018,1,23,内蒙古,7aab7fca2470987e
25,2018,2,21,内蒙古,7aab7fca2470987e
26,2018,3,26,内蒙古,7aab7fca2470987e
27,2018,4,26,内蒙古,7aab7fca2470987e
24,2018,1,395,内蒙古,7cf283430b3b5e38
25,2018,2,286,内蒙古,7cf283430b3b5e38
26,2018,3,560,内蒙古,7cf283430b3b5e38
27,2018,4,568,内蒙古,7cf283430b3b5e38
24,2018,1,738,内蒙古,8c915fe4632fb9fa
25,2018,2,493,内蒙古,8c915fe4632fb9fa
26,2018,3,634,内蒙古,8c915fe4632fb9fa
27,2018,4,647,内蒙古,8c915fe4632fb9fa
24,2018,1,487,内蒙古,936168bd4850913d
25,2018,2,280,内蒙古,936168bd4850913d
26,2018,3,412,内蒙古,936168bd4850913d
27,2018,4,421,内蒙古,936168bd4850913d
24,2018,1,260,内蒙古,97f15de12cfabbd5
25,2018,2,153,内蒙古,97f15de12cfabbd5
26,2018,3,223,内蒙古,97f15de12cfabbd5
27,2018,4,225,内蒙古,97f15de12cfabbd5
24,2018,1,247,内蒙古,9c1c7ee8ebdda299
25,2018,2,133,内蒙古,9c1c7ee8ebdda299
26,2018,3,260,内蒙古,9c1c7ee8ebdda299
27,2018,4,264,内蒙古,9c1c7ee8ebdda299
24,2018,1,165,内蒙古,a207df29ec9583f0
25,2018,2,112,内蒙古,a207df29ec9583f0
26,2018,3,125,内蒙古,a207df29ec9583f0
27,2018,4,127,内蒙古,a207df29ec9583f0
24,2018,1,136,内蒙古,a28bb927b6fcb33c
25,2018,2,121,内蒙古,a28bb927b6fcb33c
26,2018,3,204,内蒙古,a28bb927b6fcb33c
27,2018,4,209,内蒙古,a28bb927b6fcb33c
24,2018,1,88,内蒙古,a432c483b5beb856
25,2018,2,62,内蒙古,a432c483b5beb856
26,2018,3,141,内蒙古,a432c483b5beb856
27,2018,4,141,内蒙古,a432c483b5beb856
24,2018,1,86,内蒙古,a9a43d1a7ecbe75d
25,2018,2,44,内蒙古,a9a43d1a7ecbe75d
26,2018,3,77,内蒙古,a9a43d1a7ecbe75d
27,2018,4,77,内蒙古,a9a43d1a7ecbe75d
24,2018,1,340,内蒙古,af6f4f548684e14d
25,2018,2,209,内蒙古,af6f4f548684e14d
26,2018,3,378,内蒙古,af6f4f548684e14d
27,2018,4,375,内蒙古,af6f4f548684e14d
24,2018,1,216,内蒙古,b25c4e2e3856af22
25,2018,2,21,内蒙古,b25c4e2e3856af22
26,2018,3,129,内蒙古,b25c4e2e3856af22
27,2018,4,119,内蒙古,b25c4e2e3856af22
24,2018,1,21,内蒙古,b4be3a4917289c82
25,2018,2,16,内蒙古,b4be3a4917289c82
26,2018,3,30,内蒙古,b4be3a4917289c82
27,2018,4,30,内蒙古,b4be3a4917289c82
24,2018,1,96,内蒙古,bb9fbec9a2833839
25,2018,2,93,内蒙古,bb9fbec9a2833839
26,2018,3,170,内蒙古,bb9fbec9a2833839
27,2018,4,174,内蒙古,bb9fbec9a2833839
24,2018,1,173,内蒙古,c06a2a387c0ee510
25,2018,2,151,内蒙古,c06a2a387c0ee510
26,2018,3,210,内蒙古,c06a2a387c0ee510
27,2018,4,216,内蒙古,c06a2a387c0ee510
24,2018,1,260,内蒙古,c6833cb891626c17
25,2018,2,136,内蒙古,c6833cb891626c17
26,2018,3,293,内蒙古,c6833cb891626c17
27,2018,4,291,内蒙古,c6833cb891626c17
24,2018,1,118,内蒙古,c6cd4e0e073f5ac2
25,2018,2,-29,内蒙古,c6cd4e0e073f5ac2
26,2018,3,72,内蒙古,c6cd4e0e073f5ac2
27,2018,4,57,内蒙古,c6cd4e0e073f5ac2
24,2018,1,267,内蒙古,cc21c7e91a3b5a0c
25,2018,2,262,内蒙古,cc21c7e91a3b5a0c
26,2018,3,365,内蒙古,cc21c7e91a3b5a0c
27,2018,4,362,内蒙古,cc21c7e91a3b5a0c
24,2018,1,649,内蒙古,cd5841d44fd7625e
25,2018,2,458,内蒙古,cd5841d44fd7625e
26,2018,3,563,内蒙古,cd5841d44fd7625e
27,2018,4,575,内蒙古,cd5841d44fd7625e
24,2018,1,124,内蒙古,d0f245b8781e3631
25,2018,2,77,内蒙古,d0f245b8781e3631
26,2018,3,116,内蒙古,d0f245b8781e3631
27,2018,4,115,内蒙古,d0f245b8781e3631
24,2018,1,306,内蒙古,d4efbebb087fd03f
25,2018,2,184,内蒙古,d4efbebb087fd03f
26,2018,3,316,内蒙古,d4efbebb087fd03f
27,2018,4,315,内蒙古,d4efbebb087fd03f
24,2018,1,208,内蒙古,da457d15788fe8ee
25,2018,2,120,内蒙古,da457d15788fe8ee
26,2018,3,192,内蒙古,da457d15788fe8ee
27,2018,4,189,内蒙古,da457d15788fe8ee
24,2018,1,133,内蒙古,dff803b4024d261d
25,2018,2,70,内蒙古,dff803b4024d261d
26,2018,3,112,内蒙古,dff803b4024d261d
27,2018,4,114,内蒙古,dff803b4024d261d
24,2018,1,726,内蒙古,ea489c253676aafc
25,2018,2,578,内蒙古,ea489c253676aafc
26,2018,3,1005,内蒙古,ea489c253676aafc
27,2018,4,1025,内蒙古,ea489c253676aafc
24,2018,1,151,内蒙古,ef76a85c4b39f693
25,2018,2,109,内蒙古,ef76a85c4b39f693
26,2018,3,164,内蒙古,ef76a85c4b39f693
27,2018,4,166,内蒙古,ef76a85c4b39f693
24,2018,1,43,内蒙古,f270f6a489c6a9d7
25,2018,2,67,内蒙古,f270f6a489c6a9d7
26,2018,3,62,内蒙古,f270f6a489c6a9d7
27,2018,4,63,内蒙古,f270f6a489c6a9d7
24,2018,1,48,内蒙古,f5d69960089c3614
25,2018,2,30,内蒙古,f5d69960089c3614
26,2018,3,67,内蒙古,f5d69960089c3614
27,2018,4,68,内蒙古,f5d69960089c3614
24,2018,1,50,内蒙古,f8a6975573af1b33
25,2018,2,37,内蒙古,f8a6975573af1b33
26,2018,3,57,内蒙古,f8a6975573af1b33
27,2018,4,58,内蒙古,f8a6975573af1b33
24,2018,1,420,内蒙古,fc32b1a017b34efe
25,2018,2,243,内蒙古,fc32b1a017b34efe
26,2018,3,488,内蒙古,fc32b1a017b34efe
27,2018,4,499,内蒙古,fc32b1a017b34efe
24,2018,1,170,内蒙古,fde95ea242abd896
25,2018,2,114,内蒙古,fde95ea242abd896
26,2018,3,183,内蒙古,fde95ea242abd896
27,2018,4,182,内蒙古,fde95ea242abd896
24,2018,1,923,内蒙古,feabbf46658382b9
25,2018,2,597,内蒙古,feabbf46658382b9
26,2018,3,966,内蒙古,feabbf46658382b9
27,2018,4,975,内蒙古,feabbf46658382b9
24,2018,1,819,北京,02aab221aabc03b9
25,2018,2,549,北京,02aab221aabc03b9
26,2018,3,676,北京,02aab221aabc03b9
27,2018,4,679,北京,02aab221aabc03b9
24,2018,1,190,北京,04e66e578f653ab9
25,2018,2,98,北京,04e66e578f653ab9
26,2018,3,169,北京,04e66e578f653ab9
27,2018,4,168,北京,04e66e578f653ab9
24,2018,1,63,北京,06880909932890ca
25,2018,2,-58,北京,06880909932890ca
26,2018,3,134,北京,06880909932890ca
27,2018,4,113,北京,06880909932890ca
24,2018,1,225,北京,0797526c057dcf5b
25,2018,2,230,北京,0797526c057dcf5b
26,2018,3,482,北京,0797526c057dcf5b
27,2018,4,469,北京,0797526c057dcf5b
24,2018,1,-38,北京,12f8b7e14947c34d
25,2018,2,-88,北京,12f8b7e14947c34d
26,2018,3,27,北京,12f8b7e14947c34d
27,2018,4,13,北京,12f8b7e14947c34d
24,2018,1,-29,北京,17363f08d683d52b
25,2018,2,-68,北京,17363f08d683d52b
26,2018,3,-27,北京,17363f08d683d52b
27,2018,4,-40,北京,17363f08d683d52b
24,2018,1,81,北京,17bc272c93f19d56
25,2018,2,21,北京,17bc272c93f19d56
26,2018,3,119,北京,17bc272c93f19d56
27,2018,4,104,北京,17bc272c93f19d56
24,2018,1,-80,北京,212083a9246d2fd3
25,2018,2,-128,北京,212083a9246d2fd3
26,2018,3,59,北京,212083a9246d2fd3
27,2018,4,41,北京,212083a9246d2fd3
24,2018,1,1237,北京,28e29f2c03dcd84c
25,2018,2,841,北京,28e29f2c03dcd84c
26,2018,3,1027,北京,28e29f2c03dcd84c
27,2018,4,1009,北京,28e29f2c03dcd84c
24,2018,1,122,北京,2a2ab41f8f6ff1cb
25,2018,2,19,北京,2a2ab41f8f6ff1cb
26,2018,3,145,北京,2a2ab41f8f6ff1cb
27,2018,4,126,北京,2a2ab41f8f6ff1cb
24,2018,1,473,北京,2d0d2c3403909fdb
25,2018,2,314,北京,2d0d2c3403909fdb
26,2018,3,440,北京,2d0d2c3403909fdb
27,2018,4,422,北京,2d0d2c3403909fdb
24,2018,1,-37,北京,346393c2c6305fb1
25,2018,2,-73,北京,346393c2c6305fb1
26,2018,3,11,北京,346393c2c6305fb1
27,2018,4,-2,北京,346393c2c6305fb1
24,2018,1,48,北京,37aa9169b575ef79
25,2018,2,16,北京,37aa9169b575ef79
26,2018,3,256,北京,37aa9169b575ef79
27,2018,4,234,北京,37aa9169b575ef79
24,2018,1,462,北京,3c974920a76ac9c1
25,2018,2,428,北京,3c974920a76ac9c1
26,2018,3,346,北京,3c974920a76ac9c1
27,2018,4,341,北京,3c974920a76ac9c1
24,2018,1,374,北京,3d7554f1f56dd664
25,2018,2,355,北京,3d7554f1f56dd664
26,2018,3,412,北京,3d7554f1f56dd664
27,2018,4,418,北京,3d7554f1f56dd664
24,2018,1,20,北京,3e21824be728cbec
25,2018,2,-14,北京,3e21824be728cbec
26,2018,3,33,北京,3e21824be728cbec
27,2018,4,25,北京,3e21824be728cbec
24,2018,1,79,北京,4a103c30d593fbbe
25,2018,2,29,北京,4a103c30d593fbbe
26,2018,3,476,北京,4a103c30d593fbbe
27,2018,4,460,北京,4a103c30d593fbbe
24,2018,1,7,北京,4f79773e600518a6
25,2018,2,-59,北京,4f79773e600518a6
26,2018,3,-11,北京,4f79773e600518a6
27,2018,4,-20,北京,4f79773e600518a6
24,2018,1,551,北京,54fc07138d70374c
25,2018,2,317,北京,54fc07138d70374c
26,2018,3,439,北京,54fc07138d70374c
27,2018,4,443,北京,54fc07138d70374c
24,2018,1,-24,北京,5b1c11c3efed5312
25,2018,2,-58,北京,5b1c11c3efed5312
26,2018,3,-8,北京,5b1c11c3efed5312
27,2018,4,-16,北京,5b1c11c3efed5312
24,2018,1,278,北京,5d7fb682edd0f937
25,2018,2,148,北京,5d7fb682edd0f937
26,2018,3,280,北京,5d7fb682edd0f937
27,2018,4,273,北京,5d7fb682edd0f937
24,2018,1,253,北京,6155b214590c66e6
25,2018,2,144,北京,6155b214590c66e6
26,2018,3,432,北京,6155b214590c66e6
27,2018,4,418,北京,6155b214590c66e6
24,2018,1,737,北京,61e73e32ad101892
25,2018,2,450,北京,61e73e32ad101892
26,2018,3,788,北京,61e73e32ad101892
27,2018,4,783,北京,61e73e32ad101892
24,2018,1,-104,北京,63065128401bb3ff
25,2018,2,-151,北京,63065128401bb3ff
26,2018,3,766,北京,63065128401bb3ff
27,2018,4,712,北京,63065128401bb3ff
24,2018,1,623,北京,6858d6dfe680bdf7
25,2018,2,395,北京,6858d6dfe680bdf7
26,2018,3,668,北京,6858d6dfe680bdf7
27,2018,4,684,北京,6858d6dfe680bdf7
24,2018,1,27,北京,7023efdab9cedc03
25,2018,2,37,北京,7023efdab9cedc03
26,2018,3,91,北京,7023efdab9cedc03
27,2018,4,88,北京,7023efdab9cedc03
24,2018,1,43,北京,7245e0ee27b195cd
25,2018,2,34,北京,7245e0ee27b195cd
26,2018,3,116,北京,7245e0ee27b195cd
27,2018,4,106,北京,7245e0ee27b195cd
24,2018,1,36,北京,79de4e4b24c35b04
25,2018,2,-21,北京,79de4e4b24c35b04
26,2018,3,112,北京,79de4e4b24c35b04
27,2018,4,83,北京,79de4e4b24c35b04
24,2018,1,425,北京,7a7885e2d7c00bcf
25,2018,2,465,北京,7a7885e2d7c00bcf
26,2018,3,773,北京,7a7885e2d7c00bcf
27,2018,4,736,北京,7a7885e2d7c00bcf
24,2018,1,374,北京,7aab7fca2470987e
25,2018,2,205,北京,7aab7fca2470987e
26,2018,3,281,北京,7aab7fca2470987e
27,2018,4,278,北京,7aab7fca2470987e
24,2018,1,90,北京,7cf283430b3b5e38
25,2018,2,64,北京,7cf283430b3b5e38
26,2018,3,221,北京,7cf283430b3b5e38
27,2018,4,216,北京,7cf283430b3b5e38
24,2018,1,56,北京,8c915fe4632fb9fa
25,2018,2,43,北京,8c915fe4632fb9fa
26,2018,3,95,北京,8c915fe4632fb9fa
27,2018,4,85,北京,8c915fe4632fb9fa
24,2018,1,382,北京,936168bd4850913d
25,2018,2,297,北京,936168bd4850913d
26,2018,3,504,北京,936168bd4850913d
27,2018,4,487,北京,936168bd4850913d
24,2018,1,565,北京,97f15de12cfabbd5
25,2018,2,338,北京,97f15de12cfabbd5
26,2018,3,498,北京,97f15de12cfabbd5
27,2018,4,504,北京,97f15de12cfabbd5
24,2018,1,-55,北京,9c1c7ee8ebdda299
25,2018,2,-64,北京,9c1c7ee8ebdda299
26,2018,3,-39,北京,9c1c7ee8ebdda299
27,2018,4,-48,北京,9c1c7ee8ebdda299
24,2018,1,1149,北京,a207df29ec9583f0
25,2018,2,766,北京,a207df29ec9583f0
26,2018,3,856,北京,a207df29ec9583f0
27,2018,4,863,北京,a207df29ec9583f0
24,2018,1,60,北京,a28bb927b6fcb33c
25,2018,2,34,北京,a28bb927b6fcb33c
26,2018,3,127,北京,a28bb927b6fcb33c
27,2018,4,125,北京,a28bb927b6fcb33c
24,2018,1,-16,北京,a432c483b5beb856
25,2018,2,-8,北京,a432c483b5beb856
26,2018,3,40,北京,a432c483b5beb856
27,2018,4,36,北京,a432c483b5beb856
24,2018,1,76,北京,a9a43d1a7ecbe75d
25,2018,2,53,北京,a9a43d1a7ecbe75d
26,2018,3,67,北京,a9a43d1a7ecbe75d
27,2018,4,66,北京,a9a43d1a7ecbe75d
24,2018,1,653,北京,af6f4f548684e14d
25,2018,2,380,北京,af6f4f548684e14d
26,2018,3,574,北京,af6f4f548684e14d
27,2018,4,575,北京,af6f4f548684e14d
24,2018,1,42,北京,b25c4e2e3856af22
25,2018,2,-49,北京,b25c4e2e3856af22
26,2018,3,178,北京,b25c4e2e3856af22
27,2018,4,134,北京,b25c4e2e3856af22
24,2018,1,74,北京,b4be3a4917289c82
25,2018,2,94,北京,b4be3a4917289c82
26,2018,3,161,北京,b4be3a4917289c82
27,2018,4,154,北京,b4be3a4917289c82
24,2018,1,160,北京,bb9fbec9a2833839
25,2018,2,149,北京,bb9fbec9a2833839
26,2018,3,323,北京,bb9fbec9a2833839
27,2018,4,322,北京,bb9fbec9a2833839
24,2018,1,1823,北京,c06a2a387c0ee510
25,2018,2,1590,北京,c06a2a387c0ee510
26,2018,3,1718,北京,c06a2a387c0ee510
27,2018,4,1750,北京,c06a2a387c0ee510
24,2018,1,241,北京,c6833cb891626c17
25,2018,2,91,北京,c6833cb891626c17
26,2018,3,407,北京,c6833cb891626c17
27,2018,4,393,北京,c6833cb891626c17
24,2018,1,-26,北京,c6cd4e0e073f5ac2
25,2018,2,-119,北京,c6cd4e0e073f5ac2
26,2018,3,224,北京,c6cd4e0e073f5ac2
27,2018,4,177,北京,c6cd4e0e073f5ac2
24,2018,1,102,北京,cc21c7e91a3b5a0c
25,2018,2,88,北京,cc21c7e91a3b5a0c
26,2018,3,198,北京,cc21c7e91a3b5a0c
27,2018,4,198,北京,cc21c7e91a3b5a0c
24,2018,1,1258,北京,cd5841d44fd7625e
25,2018,2,884,北京,cd5841d44fd7625e
26,2018,3,1071,北京,cd5841d44fd7625e
27,2018,4,1071,北京,cd5841d44fd7625e
24,2018,1,-117,北京,d0f245b8781e3631
25,2018,2,-172,北京,d0f245b8781e3631
26,2018,3,60,北京,d0f245b8781e3631
27,2018,4,27,北京,d0f245b8781e3631
24,2018,1,303,北京,d4efbebb087fd03f
25,2018,2,238,北京,d4efbebb087fd03f
26,2018,3,868,北京,d4efbebb087fd03f
27,2018,4,879,北京,d4efbebb087fd03f
24,2018,1,871,北京,da457d15788fe8ee
25,2018,2,544,北京,da457d15788fe8ee
26,2018,3,1017,北京,da457d15788fe8ee
27,2018,4,1021,北京,da457d15788fe8ee
24,2018,1,544,北京,dff803b4024d261d
25,2018,2,373,北京,dff803b4024d261d
26,2018,3,612,北京,dff803b4024d261d
27,2018,4,595,北京,dff803b4024d261d
24,2018,1,-29,北京,ea489c253676aafc
25,2018,2,-63,北京,ea489c253676aafc
26,2018,3,84,北京,ea489c253676aafc
27,2018,4,60,北京,ea489c253676aafc
24,2018,1,540,北京,ef76a85c4b39f693
25,2018,2,324,北京,ef76a85c4b39f693
26,2018,3,608,北京,ef76a85c4b39f693
27,2018,4,602,北京,ef76a85c4b39f693
24,2018,1,52,北京,f270f6a489c6a9d7
25,2018,2,62,北京,f270f6a489c6a9d7
26,2018,3,135,北京,f270f6a489c6a9d7
27,2018,4,130,北京,f270f6a489c6a9d7
24,2018,1,436,北京,f5d69960089c3614
25,2018,2,237,北京,f5d69960089c3614
26,2018,3,463,北京,f5d69960089c3614
27,2018,4,457,北京,f5d69960089c3614
24,2018,1,15,北京,f8a6975573af1b33
25,2018,2,-61,北京,f8a6975573af1b33
26,2018,3,59,北京,f8a6975573af1b33
27,2018,4,53,北京,f8a6975573af1b33
24,2018,1,0,北京,fc32b1a017b34efe
25,2018,2,-122,北京,fc32b1a017b34efe
26,2018,3,66,北京,fc32b1a017b34efe
27,2018,4,46,北京,fc32b1a017b34efe
24,2018,1,154,北京,fde95ea242abd896
25,2018,2,84,北京,fde95ea242abd896
26,2018,3,149,北京,fde95ea242abd896
27,2018,4,147,北京,fde95ea242abd896
24,2018,1,324,北京,feabbf46658382b9
25,2018,2,86,北京,feabbf46658382b9
26,2018,3,368,北京,feabbf46658382b9
27,2018,4,356,北京,feabbf46658382b9
24,2018,1,796,四川,02aab221aabc03b9
25,2018,2,490,四川,02aab221aabc03b9
26,2018,3,625,四川,02aab221aabc03b9
27,2018,4,634,四川,02aab221aabc03b9
24,2018,1,256,四川,04e66e578f653ab9
25,2018,2,240,四川,04e66e578f653ab9
26,2018,3,338,四川,04e66e578f653ab9
27,2018,4,346,四川,04e66e578f653ab9
24,2018,1,808,四川,06880909932890ca
25,2018,2,407,四川,06880909932890ca
26,2018,3,743,四川,06880909932890ca
27,2018,4,742,四川,06880909932890ca
24,2018,1,1014,四川,0797526c057dcf5b
25,2018,2,870,四川,0797526c057dcf5b
26,2018,3,1420,四川,0797526c057dcf5b
27,2018,4,1439,四川,0797526c057dcf5b
24,2018,1,585,四川,12f8b7e14947c34d
25,2018,2,422,四川,12f8b7e14947c34d
26,2018,3,843,四川,12f8b7e14947c34d
27,2018,4,842,四川,12f8b7e14947c34d
24,2018,1,195,四川,17363f08d683d52b
25,2018,2,-43,四川,17363f08d683d52b
26,2018,3,32,四川,17363f08d683d52b
27,2018,4,14,四川,17363f08d683d52b
24,2018,1,1764,四川,17bc272c93f19d56
25,2018,2,1570,四川,17bc272c93f19d56
26,2018,3,1307,四川,17bc272c93f19d56
27,2018,4,1328,四川,17bc272c93f19d56
24,2018,1,996,四川,212083a9246d2fd3
25,2018,2,516,四川,212083a9246d2fd3
26,2018,3,795,四川,212083a9246d2fd3
27,2018,4,783,四川,212083a9246d2fd3
24,2018,1,1011,四川,28e29f2c03dcd84c
25,2018,2,612,四川,28e29f2c03dcd84c
26,2018,3,913,四川,28e29f2c03dcd84c
27,2018,4,915,四川,28e29f2c03dcd84c
24,2018,1,1404,四川,2a2ab41f8f6ff1cb
25,2018,2,842,四川,2a2ab41f8f6ff1cb
26,2018,3,1320,四川,2a2ab41f8f6ff1cb
27,2018,4,1311,四川,2a2ab41f8f6ff1cb
24,2018,1,581,四川,2d0d2c3403909fdb
25,2018,2,298,四川,2d0d2c3403909fdb
26,2018,3,459,四川,2d0d2c3403909fdb
27,2018,4,457,四川,2d0d2c3403909fdb
24,2018,1,132,四川,346393c2c6305fb1
25,2018,2,-5,四川,346393c2c6305fb1
26,2018,3,76,四川,346393c2c6305fb1
27,2018,4,63,四川,346393c2c6305fb1
24,2018,1,1990,四川,37aa9169b575ef79
25,2018,2,2176,四川,37aa9169b575ef79
26,2018,3,3303,四川,37aa9169b575ef79
27,2018,4,3335,四川,37aa9169b575ef79
24,2018,1,501,四川,3c974920a76ac9c1
25,2018,2,256,四川,3c974920a76ac9c1
26,2018,3,397,四川,3c974920a76ac9c1
27,2018,4,391,四川,3c974920a76ac9c1
24,2018,1,808,四川,3d7554f1f56dd664
25,2018,2,708,四川,3d7554f1f56dd664
26,2018,3,1012,四川,3d7554f1f56dd664
27,2018,4,1003,四川,3d7554f1f56dd664
24,2018,1,217,四川,3e21824be728cbec
25,2018,2,155,四川,3e21824be728cbec
26,2018,3,410,四川,3e21824be728cbec
27,2018,4,412,四川,3e21824be728cbec
24,2018,1,2025,四川,4a103c30d593fbbe
25,2018,2,1600,四川,4a103c30d593fbbe
26,2018,3,2777,四川,4a103c30d593fbbe
27,2018,4,2803,四川,4a103c30d593fbbe
24,2018,1,277,四川,4f79773e600518a6
25,2018,2,38,四川,4f79773e600518a6
26,2018,3,49,四川,4f79773e600518a6
27,2018,4,38,四川,4f79773e600518a6
24,2018,1,950,四川,54fc07138d70374c
25,2018,2,460,四川,54fc07138d70374c
26,2018,3,578,四川,54fc07138d70374c
27,2018,4,588,四川,54fc07138d70374c
24,2018,1,332,四川,5b1c11c3efed5312
25,2018,2,70,四川,5b1c11c3efed5312
26,2018,3,123,四川,5b1c11c3efed5312
27,2018,4,115,四川,5b1c11c3efed5312
24,2018,1,493,四川,5d7fb682edd0f937
25,2018,2,175,四川,5d7fb682edd0f937
26,2018,3,353,四川,5d7fb682edd0f937
27,2018,4,355,四川,5d7fb682edd0f937
24,2018,1,3018,四川,6155b214590c66e6
25,2018,2,1516,四川,6155b214590c66e6
26,2018,3,2562,四川,6155b214590c66e6
27,2018,4,2611,四川,6155b214590c66e6
24,2018,1,956,四川,61e73e32ad101892
25,2018,2,523,四川,61e73e32ad101892
26,2018,3,824,四川,61e73e32ad101892
27,2018,4,812,四川,61e73e32ad101892
24,2018,1,1962,四川,63065128401bb3ff
25,2018,2,1504,四川,63065128401bb3ff
26,2018,3,2872,四川,63065128401bb3ff
27,2018,4,2868,四川,63065128401bb3ff
24,2018,1,676,四川,6858d6dfe680bdf7
25,2018,2,418,四川,6858d6dfe680bdf7
26,2018,3,622,四川,6858d6dfe680bdf7
27,2018,4,630,四川,6858d6dfe680bdf7
24,2018,1,286,四川,7023efdab9cedc03
25,2018,2,189,四川,7023efdab9cedc03
26,2018,3,357,四川,7023efdab9cedc03
27,2018,4,360,四川,7023efdab9cedc03
24,2018,1,983,四川,7245e0ee27b195cd
25,2018,2,699,四川,7245e0ee27b195cd
26,2018,3,1027,四川,7245e0ee27b195cd
27,2018,4,1042,四川,7245e0ee27b195cd
24,2018,1,842,四川,79de4e4b24c35b04
25,2018,2,324,四川,79de4e4b24c35b04
26,2018,3,409,四川,79de4e4b24c35b04
27,2018,4,374,四川,79de4e4b24c35b04
24,2018,1,544,四川,7a7885e2d7c00bcf
25,2018,2,601,四川,7a7885e2d7c00bcf
26,2018,3,914,四川,7a7885e2d7c00bcf
27,2018,4,923,四川,7a7885e2d7c00bcf
24,2018,1,60,四川,7aab7fca2470987e
25,2018,2,33,四川,7aab7fca2470987e
26,2018,3,29,四川,7aab7fca2470987e
27,2018,4,28,四川,7aab7fca2470987e
24,2018,1,1470,四川,7cf283430b3b5e38
25,2018,2,1095,四川,7cf283430b3b5e38
26,2018,3,2218,四川,7cf283430b3b5e38
27,2018,4,2214,四川,7cf283430b3b5e38
24,2018,1,2158,四川,8c915fe4632fb9fa
25,2018,2,1457,四川,8c915fe4632fb9fa
26,2018,3,1533,四川,8c915fe4632fb9fa
27,2018,4,1550,四川,8c915fe4632fb9fa
24,2018,1,622,四川,936168bd4850913d
25,2018,2,264,四川,936168bd4850913d
26,2018,3,467,四川,936168bd4850913d
27,2018,4,468,四川,936168bd4850913d
24,2018,1,452,四川,97f15de12cfabbd5
25,2018,2,303,四川,97f15de12cfabbd5
26,2018,3,422,四川,97f15de12cfabbd5
27,2018,4,419,四川,97f15de12cfabbd5
24,2018,1,262,四川,9c1c7ee8ebdda299
25,2018,2,-12,四川,9c1c7ee8ebdda299
26,2018,3,171,四川,9c1c7ee8ebdda299
27,2018,4,109,四川,9c1c7ee8ebdda299
24,2018,1,793,四川,a207df29ec9583f0
25,2018,2,479,四川,a207df29ec9583f0
26,2018,3,553,四川,a207df29ec9583f0
27,2018,4,559,四川,a207df29ec9583f0
24,2018,1,427,四川,a28bb927b6fcb33c
25,2018,2,286,四川,a28bb927b6fcb33c
26,2018,3,556,四川,a28bb927b6fcb33c
27,2018,4,561,四川,a28bb927b6fcb33c
24,2018,1,271,四川,a432c483b5beb856
25,2018,2,184,四川,a432c483b5beb856
26,2018,3,333,四川,a432c483b5beb856
27,2018,4,327,四川,a432c483b5beb856
24,2018,1,341,四川,a9a43d1a7ecbe75d
25,2018,2,179,四川,a9a43d1a7ecbe75d
26,2018,3,245,四川,a9a43d1a7ecbe75d
27,2018,4,247,四川,a9a43d1a7ecbe75d
24,2018,1,1215,四川,af6f4f548684e14d
25,2018,2,745,四川,af6f4f548684e14d
26,2018,3,1162,四川,af6f4f548684e14d
27,2018,4,1161,四川,af6f4f548684e14d
24,2018,1,824,四川,b25c4e2e3856af22
25,2018,2,283,四川,b25c4e2e3856af22
26,2018,3,574,四川,b25c4e2e3856af22
27,2018,4,564,四川,b25c4e2e3856af22
24,2018,1,97,四川,b4be3a4917289c82
25,2018,2,114,四川,b4be3a4917289c82
26,2018,3,207,四川,b4be3a4917289c82
27,2018,4,210,四川,b4be3a4917289c82
24,2018,1,280,四川,bb9fbec9a2833839
25,2018,2,266,四川,bb9fbec9a2833839
26,2018,3,456,四川,bb9fbec9a2833839
27,2018,4,462,四川,bb9fbec9a2833839
24,2018,1,364,四川,c06a2a387c0ee510
25,2018,2,340,四川,c06a2a387c0ee510
26,2018,3,436,四川,c06a2a387c0ee510
27,2018,4,448,四川,c06a2a387c0ee510
24,2018,1,820,四川,c6833cb891626c17
25,2018,2,441,四川,c6833cb891626c17
26,2018,3,680,四川,c6833cb891626c17
27,2018,4,673,四川,c6833cb891626c17
24,2018,1,172,四川,c6cd4e0e073f5ac2
25,2018,2,-134,四川,c6cd4e0e073f5ac2
26,2018,3,330,四川,c6cd4e0e073f5ac2
27,2018,4,281,四川,c6cd4e0e073f5ac2
24,2018,1,490,四川,cc21c7e91a3b5a0c
25,2018,2,262,四川,cc21c7e91a3b5a0c
26,2018,3,511,四川,cc21c7e91a3b5a0c
27,2018,4,511,四川,cc21c7e91a3b5a0c
