id,group,province,adcode,model,bodyType,regYear,regMonth,forecastVolum
404,A,山西,140000,cd5841d44fd7625e,Sedan,2018,1,525
405,A,广东,440000,cd5841d44fd7625e,Sedan,2018,1,1089
406,A,广西,450000,cd5841d44fd7625e,Sedan,2018,1,312
407,A,江苏,320000,cd5841d44fd7625e,Sedan,2018,1,1553
408,A,江西,360000,cd5841d44fd7625e,Sedan,2018,1,460
409,A,河北,130000,cd5841d44fd7625e,Sedan,2018,1,2204
410,A,河南,410000,cd5841d44fd7625e,Sedan,2018,1,1932
411,A,浙江,330000,cd5841d44fd7625e,Sedan,2018,1,989
412,A,湖北,420000,cd5841d44fd7625e,Sedan,2018,1,719
413,A,湖南,430000,cd5841d44fd7625e,Sedan,2018,1,662
414,A,福建,350000,cd5841d44fd7625e,Sedan,2018,1,535
415,A,辽宁,210000,cd5841d44fd7625e,Sedan,2018,1,902
416,A,重庆,500000,cd5841d44fd7625e,Sedan,2018,1,538
417,A,陕西,610000,cd5841d44fd7625e,Sedan,2018,1,619
418,A,黑龙江,230000,cd5841d44fd7625e,Sedan,2018,1,994
419,A,上海,310000,b25c4e2e3856af22,SUV,2018,1,503
420,A,云南,530000,b25c4e2e3856af22,SUV,2018,1,486
421,A,内蒙古,150000,b25c4e2e3856af22,SUV,2018,1,218
422,A,北京,110000,b25c4e2e3856af22,SUV,2018,1,44
423,A,四川,510000,b25c4e2e3856af22,SUV,2018,1,826
424,A,安徽,340000,b25c4e2e3856af22,SUV,2018,1,802
425,A,山东,370000,b25c4e2e3856af22,SUV,2018,1,795
426,A,山西,140000,b25c4e2e3856af22,SUV,2018,1,95
427,A,广东,440000,b25c4e2e3856af22,SUV,2018,1,582
428,A,广西,450000,b25c4e2e3856af22,SUV,2018,1,159
429,A,江苏,320000,b25c4e2e3856af22,SUV,2018,1,1197
430,A,江西,360000,b25c4e2e3856af22,SUV,2018,1,547
431,A,河北,130000,b25c4e2e3856af22,SUV,2018,1,530
432,A,河南,410000,b25c4e2e3856af22,SUV,2018,1,584
433,A,浙江,330000,b25c4e2e3856af22,SUV,2018,1,1129
434,A,湖北,420000,b25c4e2e3856af22,SUV,2018,1,733
435,A,湖南,430000,b25c4e2e3856af22,SUV,2018,1,797
436,A,福建,350000,b25c4e2e3856af22,SUV,2018,1,389
437,A,辽宁,210000,b25c4e2e3856af22,SUV,2018,1,190
438,A,重庆,500000,b25c4e2e3856af22,SUV,2018,1,322
439,A,陕西,610000,b25c4e2e3856af22,SUV,2018,1,273
440,A,黑龙江,230000,b25c4e2e3856af22,SUV,2018,1,114
441,A,上海,310000,4a103c30d593fbbe,Sedan,2018,1,426
442,A,云南,530000,4a103c30d593fbbe,Sedan,2018,1,489
443,A,内蒙古,150000,4a103c30d593fbbe,Sedan,2018,1,500
444,A,北京,110000,4a103c30d593fbbe,Sedan,2018,1,81
445,A,四川,510000,4a103c30d593fbbe,Sedan,2018,1,2027
446,A,安徽,340000,4a103c30d593fbbe,Sedan,2018,1,1360
447,A,山东,370000,4a103c30d593fbbe,Sedan,2018,1,1772
448,A,山西,140000,4a103c30d593fbbe,Sedan,2018,1,515
449,A,广东,440000,4a103c30d593fbbe,Sedan,2018,1,841
450,A,广西,450000,4a103c30d593fbbe,Sedan,2018,1,318
451,A,江苏,320000,4a103c30d593fbbe,Sedan,2018,1,2088
452,A,江西,360000,4a103c30d593fbbe,Sedan,2018,1,613
453,A,河北,130000,4a103c30d593fbbe,Sedan,2018,1,2527
454,A,河南,410000,4a103c30d593fbbe,Sedan,2018,1,2366
455,A,浙江,330000,4a103c30d593fbbe,Sedan,2018,1,1590
456,A,湖北,420000,4a103c30d593fbbe,Sedan,2018,1,940
457,A,湖南,430000,4a103c30d593fbbe,Sedan,2018,1,702
458,A,福建,350000,4a103c30d593fbbe,Sedan,2018,1,527
459,A,辽宁,210000,4a103c30d593fbbe,Sedan,2018,1,603
460,A,重庆,500000,4a103c30d593fbbe,Sedan,2018,1,428
461,A,陕西,610000,4a103c30d593fbbe,Sedan,2018,1,571
462,A,黑龙江,230000,4a103c30d593fbbe,Sedan,2018,1,599
463,A,上海,310000,7a7885e2d7c00bcf,Hatchback,2018,1,623
464,A,云南,530000,7a7885e2d7c00bcf,Hatchback,2018,1,177
465,A,内蒙古,150000,7a7885e2d7c00bcf,Hatchback,2018,1,200
466,A,北京,110000,7a7885e2d7c00bcf,Hatchback,2018,1,427
467,A,四川,510000,7a7885e2d7c00bcf,Hatchback,2018,1,546
468,A,安徽,340000,7a7885e2d7c00bcf,Hatchback,2018,1,507
469,A,山东,370000,7a7885e2d7c00bcf,Hatchback,2018,1,1279
470,A,山西,140000,7a7885e2d7c00bcf,Hatchback,2018,1,164
471,A,广东,440000,7a7885e2d7c00bcf,Hatchback,2018,1,466
472,A,广西,450000,7a7885e2d7c00bcf,Hatchback,2018,1,122
473,A,江苏,320000,7a7885e2d7c00bcf,Hatchback,2018,1,1367
474,A,江西,360000,7a7885e2d7c00bcf,Hatchback,2018,1,247
475,A,河北,130000,7a7885e2d7c00bcf,Hatchback,2018,1,1173
476,A,河南,410000,7a7885e2d7c00bcf,Hatchback,2018,1,899
477,A,浙江,330000,7a7885e2d7c00bcf,Hatchback,2018,1,1198
478,A,湖北,420000,7a7885e2d7c00bcf,Hatchback,2018,1,320
479,A,湖南,430000,7a7885e2d7c00bcf,Hatchback,2018,1,288
480,A,福建,350000,7a7885e2d7c00bcf,Hatchback,2018,1,201
481,A,辽宁,210000,7a7885e2d7c00bcf,Hatchback,2018,1,144
482,A,重庆,500000,7a7885e2d7c00bcf,Hatchback,2018,1,83
483,A,陕西,610000,7a7885e2d7c00bcf,Hatchback,2018,1,236
484,A,黑龙江,230000,7a7885e2d7c00bcf,Hatchback,2018,1,147
485,A,上海,310000,346393c2c6305fb1,SUV,2018,1,20
486,A,云南,530000,346393c2c6305fb1,SUV,2018,1,38
487,A,内蒙古,150000,346393c2c6305fb1,SUV,2018,1,59
488,A,北京,110000,346393c2c6305fb1,SUV,2018,1,39
489,A,四川,510000,346393c2c6305fb1,SUV,2018,1,134
490,A,安徽,340000,346393c2c6305fb1,SUV,2018,1,302
491,A,山东,370000,346393c2c6305fb1,SUV,2018,1,674
492,A,山西,140000,346393c2c6305fb1,SUV,2018,1,274
493,A,广东,440000,346393c2c6305fb1,SUV,2018,1,68
494,A,广西,450000,346393c2c6305fb1,SUV,2018,1,78
495,A,江苏,320000,346393c2c6305fb1,SUV,2018,1,132
496,A,江西,360000,346393c2c6305fb1,SUV,2018,1,88
497,A,河北,130000,346393c2c6305fb1,SUV,2018,1,713
498,A,河南,410000,346393c2c6305fb1,SUV,2018,1,422
499,A,浙江,330000,346393c2c6305fb1,SUV,2018,1,32
500,A,湖北,420000,346393c2c6305fb1,SUV,2018,1,191
501,A,湖南,430000,346393c2c6305fb1,SUV,2018,1,234
502,A,福建,350000,346393c2c6305fb1,SUV,2018,1,32
503,A,辽宁,210000,346393c2c6305fb1,SUV,2018,1,85
504,A,重庆,500000,346393c2c6305fb1,SUV,2018,1,48
505,A,陕西,610000,346393c2c6305fb1,SUV,2018,1,177
506,A,黑龙江,230000,346393c2c6305fb1,SUV,2018,1,76
507,A,上海,310000,02aab221aabc03b9,Sedan,2018,1,810
508,A,云南,530000,02aab221aabc03b9,Sedan,2018,1,272
509,A,内蒙古,150000,02aab221aabc03b9,Sedan,2018,1,116
510,A,北京,110000,02aab221aabc03b9,Sedan,2018,1,821
511,A,四川,510000,02aab221aabc03b9,Sedan,2018,1,798
512,A,安徽,340000,02aab221aabc03b9,Sedan,2018,1,424
513,A,山东,370000,02aab221aabc03b9,Sedan,2018,1,685
514,A,山西,140000,02aab221aabc03b9,Sedan,2018,1,153
515,A,广东,440000,02aab221aabc03b9,Sedan,2018,1,1384
516,A,广西,450000,02aab221aabc03b9,Sedan,2018,1,190
517,A,江苏,320000,02aab221aabc03b9,Sedan,2018,1,1817
518,A,江西,360000,02aab221aabc03b9,Sedan,2018,1,296
519,A,河北,130000,02aab221aabc03b9,Sedan,2018,1,407
520,A,河南,410000,02aab221aabc03b9,Sedan,2018,1,356
521,A,浙江,330000,02aab221aabc03b9,Sedan,2018,1,1712
522,A,湖北,420000,02aab221aabc03b9,Sedan,2018,1,428
523,A,湖南,430000,02aab221aabc03b9,Sedan,2018,1,365
524,A,福建,350000,02aab221aabc03b9,Sedan,2018,1,602
525,A,辽宁,210000,02aab221aabc03b9,Sedan,2018,1,325
526,A,重庆,500000,02aab221aabc03b9,Sedan,2018,1,287
527,A,陕西,610000,02aab221aabc03b9,Sedan,2018,1,288
528,A,黑龙江,230000,02aab221aabc03b9,Sedan,2018,1,117
529,A,上海,310000,5d7fb682edd0f937,SUV,2018,1,344
530,A,云南,530000,5d7fb682edd0f937,SUV,2018,1,182
531,A,内蒙古,150000,5d7fb682edd0f937,SUV,2018,1,95
532,A,北京,110000,5d7fb682edd0f937,SUV,2018,1,280
533,A,四川,510000,5d7fb682edd0f937,SUV,2018,1,495
534,A,安徽,340000,5d7fb682edd0f937,SUV,2018,1,225
535,A,山东,370000,5d7fb682edd0f937,SUV,2018,1,368
536,A,山西,140000,5d7fb682edd0f937,SUV,2018,1,127
537,A,广东,440000,5d7fb682edd0f937,SUV,2018,1,640
538,A,广西,450000,5d7fb682edd0f937,SUV,2018,1,142
539,A,江苏,320000,5d7fb682edd0f937,SUV,2018,1,861
540,A,江西,360000,5d7fb682edd0f937,SUV,2018,1,178
541,A,河北,130000,5d7fb682edd0f937,SUV,2018,1,221
542,A,河南,410000,5d7fb682edd0f937,SUV,2018,1,219
543,A,浙江,330000,5d7fb682edd0f937,SUV,2018,1,748
544,A,湖北,420000,5d7fb682edd0f937,SUV,2018,1,288
545,A,湖南,430000,5d7fb682edd0f937,SUV,2018,1,236
546,A,福建,350000,5d7fb682edd0f937,SUV,2018,1,265
547,A,辽宁,210000,5d7fb682edd0f937,SUV,2018,1,147
548,A,重庆,500000,5d7fb682edd0f937,SUV,2018,1,144
549,A,陕西,610000,5d7fb682edd0f937,SUV,2018,1,148
550,A,黑龙江,230000,5d7fb682edd0f937,SUV,2018,1,72
551,A,上海,310000,a207df29ec9583f0,SUV,2018,1,980
552,A,云南,530000,a207df29ec9583f0,SUV,2018,1,374
553,A,内蒙古,150000,a207df29ec9583f0,SUV,2018,1,167
554,A,北京,110000,a207df29ec9583f0,SUV,2018,1,1151
555,A,四川,510000,a207df29ec9583f0,SUV,2018,1,795
556,A,安徽,340000,a207df29ec9583f0,SUV,2018,1,417
557,A,山东,370000,a207df29ec9583f0,SUV,2018,1,728
558,A,山西,140000,a207df29ec9583f0,SUV,2018,1,207
559,A,广东,440000,a207df29ec9583f0,SUV,2018,1,1476
560,A,广西,450000,a207df29ec9583f0,SUV,2018,1,208
561,A,江苏,320000,a207df29ec9583f0,SUV,2018,1,1755
562,A,江西,360000,a207df29ec9583f0,SUV,2018,1,282
563,A,河北,130000,a207df29ec9583f0,SUV,2018,1,445
564,A,河南,410000,a207df29ec9583f0,SUV,2018,1,429
565,A,浙江,330000,a207df29ec9583f0,SUV,2018,1,1619
566,A,湖北,420000,a207df29ec9583f0,SUV,2018,1,546
567,A,湖南,430000,a207df29ec9583f0,SUV,2018,1,380
568,A,福建,350000,a207df29ec9583f0,SUV,2018,1,582
569,A,辽宁,210000,a207df29ec9583f0,SUV,2018,1,355
570,A,重庆,500000,a207df29ec9583f0,SUV,2018,1,315
571,A,陕西,610000,a207df29ec9583f0,SUV,2018,1,330
572,A,黑龙江,230000,a207df29ec9583f0,SUV,2018,1,128
573,A,上海,310000,b4be3a4917289c82,Hatchback,2018,1,118
574,A,云南,530000,b4be3a4917289c82,Hatchback,2018,1,36
575,A,内蒙古,150000,b4be3a4917289c82,Hatchback,2018,1,23
576,A,北京,110000,b4be3a4917289c82,Hatchback,2018,1,76
577,A,四川,510000,b4be3a4917289c82,Hatchback,2018,1,99
578,A,安徽,340000,b4be3a4917289c82,Hatchback,2018,1,86
579,A,山东,370000,b4be3a4917289c82,Hatchback,2018,1,135
580,A,山西,140000,b4be3a4917289c82,Hatchback,2018,1,21
581,A,广东,440000,b4be3a4917289c82,Hatchback,2018,1,158
582,A,广西,450000,b4be3a4917289c82,Hatchback,2018,1,32
583,A,江苏,320000,b4be3a4917289c82,Hatchback,2018,1,305
584,A,江西,360000,b4be3a4917289c82,Hatchback,2018,1,20
585,A,河北,130000,b4be3a4917289c82,Hatchback,2018,1,102
586,A,河南,410000,b4be3a4917289c82,Hatchback,2018,1,74
587,A,浙江,330000,b4be3a4917289c82,Hatchback,2018,1,316
588,A,湖北,420000,b4be3a4917289c82,Hatchback,2018,1,62
589,A,湖南,430000,b4be3a4917289c82,Hatchback,2018,1,55
590,A,福建,350000,b4be3a4917289c82,Hatchback,2018,1,26
591,A,辽宁,210000,b4be3a4917289c82,Hatchback,2018,1,25
592,A,重庆,500000,b4be3a4917289c82,Hatchback,2018,1,32
593,A,陕西,610000,b4be3a4917289c82,Hatchback,2018,1,47
594,A,黑龙江,230000,b4be3a4917289c82,Hatchback,2018,1,9
595,A,上海,310000,ef76a85c4b39f693,Sedan,2018,1,508
596,A,云南,530000,ef76a85c4b39f693,Sedan,2018,1,171
597,A,内蒙古,150000,ef76a85c4b39f693,Sedan,2018,1,153
598,A,北京,110000,ef76a85c4b39f693,Sedan,2018,1,542
599,A,四川,510000,ef76a85c4b39f693,Sedan,2018,1,604
600,A,安徽,340000,ef76a85c4b39f693,Sedan,2018,1,435
601,A,山东,370000,ef76a85c4b39f693,Sedan,2018,1,536
602,A,山西,140000,ef76a85c4b39f693,Sedan,2018,1,123
603,A,广东,440000,ef76a85c4b39f693,Sedan,2018,1,788
604,A,广西,450000,ef76a85c4b39f693,Sedan,2018,1,114
605,A,江苏,320000,ef76a85c4b39f693,Sedan,2018,1,1277
606,A,江西,360000,ef76a85c4b39f693,Sedan,2018,1,284
607,A,河北,130000,ef76a85c4b39f693,Sedan,2018,1,443
608,A,河南,410000,ef76a85c4b39f693,Sedan,2018,1,381
609,A,浙江,330000,ef76a85c4b39f693,Sedan,2018,1,1373
610,A,湖北,420000,ef76a85c4b39f693,Sedan,2018,1,425
611,A,湖南,430000,ef76a85c4b39f693,Sedan,2018,1,367
612,A,福建,350000,ef76a85c4b39f693,Sedan,2018,1,276
613,A,辽宁,210000,ef76a85c4b39f693,Sedan,2018,1,395
614,A,重庆,500000,ef76a85c4b39f693,Sedan,2018,1,157
615,A,陕西,610000,ef76a85c4b39f693,Sedan,2018,1,292
616,A,黑龙江,230000,ef76a85c4b39f693,Sedan,2018,1,108
617,A,上海,310000,bb9fbec9a2833839,SUV,2018,1,356
618,A,云南,530000,bb9fbec9a2833839,SUV,2018,1,171
619,A,内蒙古,150000,bb9fbec9a2833839,SUV,2018,1,98
620,A,北京,110000,bb9fbec9a2833839,SUV,2018,1,162
621,A,四川,510000,bb9fbec9a2833839,SUV,2018,1,282
622,A,安徽,340000,bb9fbec9a2833839,SUV,2018,1,220
623,A,山东,370000,bb9fbec9a2833839,SUV,2018,1,446
624,A,山西,140000,bb9fbec9a2833839,SUV,2018,1,80
625,A,广东,440000,bb9fbec9a2833839,SUV,2018,1,582
626,A,广西,450000,bb9fbec9a2833839,SUV,2018,1,99
627,A,江苏,320000,bb9fbec9a2833839,SUV,2018,1,724
628,A,江西,360000,bb9fbec9a2833839,SUV,2018,1,145
629,A,河北,130000,bb9fbec9a2833839,SUV,2018,1,249
630,A,河南,410000,bb9fbec9a2833839,SUV,2018,1,198
631,A,浙江,330000,bb9fbec9a2833839,SUV,2018,1,853
632,A,湖北,420000,bb9fbec9a2833839,SUV,2018,1,326
633,A,湖南,430000,bb9fbec9a2833839,SUV,2018,1,190
634,A,福建,350000,bb9fbec9a2833839,SUV,2018,1,205
635,A,辽宁,210000,bb9fbec9a2833839,SUV,2018,1,98
636,A,重庆,500000,bb9fbec9a2833839,SUV,2018,1,87
637,A,陕西,610000,bb9fbec9a2833839,SUV,2018,1,124
638,A,黑龙江,230000,bb9fbec9a2833839,SUV,2018,1,36
639,A,上海,310000,da457d15788fe8ee,SUV,2018,1,639
640,A,云南,530000,da457d15788fe8ee,SUV,2018,1,284
641,A,内蒙古,150000,da457d15788fe8ee,SUV,2018,1,210
642,A,北京,110000,da457d15788fe8ee,SUV,2018,1,873
643,A,四川,510000,da457d15788fe8ee,SUV,2018,1,635
644,A,安徽,340000,da457d15788fe8ee,SUV,2018,1,387
645,A,山东,370000,da457d15788fe8ee,SUV,2018,1,732
646,A,山西,140000,da457d15788fe8ee,SUV,2018,1,146
647,A,广东,440000,da457d15788fe8ee,SUV,2018,1,1521
648,A,广西,450000,da457d15788fe8ee,SUV,2018,1,248
649,A,江苏,320000,da457d15788fe8ee,SUV,2018,1,1503
650,A,江西,360000,da457d15788fe8ee,SUV,2018,1,333
651,A,河北,130000,da457d15788fe8ee,SUV,2018,1,521
652,A,河南,410000,da457d15788fe8ee,SUV,2018,1,468
653,A,浙江,330000,da457d15788fe8ee,SUV,2018,1,1281
654,A,湖北,420000,da457d15788fe8ee,SUV,2018,1,633
655,A,湖南,430000,da457d15788fe8ee,SUV,2018,1,411
656,A,福建,350000,da457d15788fe8ee,SUV,2018,1,371
657,A,辽宁,210000,da457d15788fe8ee,SUV,2018,1,361
658,A,重庆,500000,da457d15788fe8ee,SUV,2018,1,213
659,A,陕西,610000,da457d15788fe8ee,SUV,2018,1,349
660,A,黑龙江,230000,da457d15788fe8ee,SUV,2018,1,120
661,A,上海,310000,6858d6dfe680bdf7,Sedan,2018,1,602
662,A,云南,530000,6858d6dfe680bdf7,Sedan,2018,1,285
663,A,内蒙古,150000,6858d6dfe680bdf7,Sedan,2018,1,74
664,A,北京,110000,6858d6dfe680bdf7,Sedan,2018,1,625
665,A,四川,510000,6858d6dfe680bdf7,Sedan,2018,1,678
666,A,安徽,340000,6858d6dfe680bdf7,Sedan,2018,1,411
667,A,山东,370000,6858d6dfe680bdf7,Sedan,2018,1,573
668,A,山西,140000,6858d6dfe680bdf7,Sedan,2018,1,84
669,A,广东,440000,6858d6dfe680bdf7,Sedan,2018,1,1574
670,A,广西,450000,6858d6dfe680bdf7,Sedan,2018,1,156
671,A,江苏,320000,6858d6dfe680bdf7,Sedan,2018,1,1464
672,A,江西,360000,6858d6dfe680bdf7,Sedan,2018,1,228
673,A,河北,130000,6858d6dfe680bdf7,Sedan,2018,1,546
674,A,河南,410000,6858d6dfe680bdf7,Sedan,2018,1,352
675,A,浙江,330000,6858d6dfe680bdf7,Sedan,2018,1,1838
676,A,湖北,420000,6858d6dfe680bdf7,Sedan,2018,1,352
677,A,湖南,430000,6858d6dfe680bdf7,Sedan,2018,1,445
678,A,福建,350000,6858d6dfe680bdf7,Sedan,2018,1,414
679,A,辽宁,210000,6858d6dfe680bdf7,Sedan,2018,1,252
680,A,重庆,500000,6858d6dfe680bdf7,Sedan,2018,1,243
681,A,陕西,610000,6858d6dfe680bdf7,Sedan,2018,1,218
682,A,黑龙江,230000,6858d6dfe680bdf7,Sedan,2018,1,90
683,A,上海,310000,79de4e4b24c35b04,MPV,2018,1,334
684,A,云南,530000,79de4e4b24c35b04,MPV,2018,1,1040
685,A,内蒙古,150000,79de4e4b24c35b04,MPV,2018,1,237
686,A,北京,110000,79de4e4b24c35b04,MPV,2018,1,38
687,A,四川,510000,79de4e4b24c35b04,MPV,2018,1,844
688,A,安徽,340000,79de4e4b24c35b04,MPV,2018,1,1989
689,A,山东,370000,79de4e4b24c35b04,MPV,2018,1,3051
690,A,山西,140000,79de4e4b24c35b04,MPV,2018,1,845
691,A,广东,440000,79de4e4b24c35b04,MPV,2018,1,3643
692,A,广西,450000,79de4e4b24c35b04,MPV,2018,1,2725
693,A,江苏,320000,79de4e4b24c35b04,MPV,2018,1,2185
694,A,江西,360000,79de4e4b24c35b04,MPV,2018,1,806
695,A,河北,130000,79de4e4b24c35b04,MPV,2018,1,1702
696,A,河南,410000,79de4e4b24c35b04,MPV,2018,1,6089
697,A,浙江,330000,79de4e4b24c35b04,MPV,2018,1,1021
698,A,湖北,420000,79de4e4b24c35b04,MPV,2018,1,1036
699,A,湖南,430000,79de4e4b24c35b04,MPV,2018,1,1675
700,A,福建,350000,79de4e4b24c35b04,MPV,2018,1,421
701,A,辽宁,210000,79de4e4b24c35b04,MPV,2018,1,585
702,A,重庆,500000,79de4e4b24c35b04,MPV,2018,1,193
703,A,陕西,610000,79de4e4b24c35b04,MPV,2018,1,1097
704,A,黑龙江,230000,79de4e4b24c35b04,MPV,2018,1,510
705,A,上海,310000,12f8b7e14947c34d,Sedan,2018,1,382
706,A,云南,530000,12f8b7e14947c34d,Sedan,2018,1,233
707,A,内蒙古,150000,12f8b7e14947c34d,Sedan,2018,1,379
708,A,北京,110000,12f8b7e14947c34d,Sedan,2018,1,40
709,A,四川,510000,12f8b7e14947c34d,Sedan,2018,1,587
710,A,安徽,340000,12f8b7e14947c34d,Sedan,2018,1,393
711,A,山东,370000,12f8b7e14947c34d,Sedan,2018,1,685
712,A,山西,140000,12f8b7e14947c34d,Sedan,2018,1,146
713,A,广东,440000,12f8b7e14947c34d,Sedan,2018,1,166
714,A,广西,450000,12f8b7e14947c34d,Sedan,2018,1,74
715,A,江苏,320000,12f8b7e14947c34d,Sedan,2018,1,781
716,A,江西,360000,12f8b7e14947c34d,Sedan,2018,1,261
717,A,河北,130000,12f8b7e14947c34d,Sedan,2018,1,648
718,A,河南,410000,12f8b7e14947c34d,Sedan,2018,1,590
719,A,浙江,330000,12f8b7e14947c34d,Sedan,2018,1,446
720,A,湖北,420000,12f8b7e14947c34d,Sedan,2018,1,198
721,A,湖南,430000,12f8b7e14947c34d,Sedan,2018,1,421
722,A,福建,350000,12f8b7e14947c34d,Sedan,2018,1,192
723,A,辽宁,210000,12f8b7e14947c34d,Sedan,2018,1,31
724,A,重庆,500000,12f8b7e14947c34d,Sedan,2018,1,125
725,A,陕西,610000,12f8b7e14947c34d,Sedan,2018,1,494
726,A,黑龙江,230000,12f8b7e14947c34d,Sedan,2018,1,5
727,A,上海,310000,04e66e578f653ab9,Sedan,2018,1,1149
728,A,云南,530000,04e66e578f653ab9,Sedan,2018,1,211
729,A,内蒙古,150000,04e66e578f653ab9,Sedan,2018,1,77
730,A,北京,110000,04e66e578f653ab9,Sedan,2018,1,192
731,A,四川,510000,04e66e578f653ab9,Sedan,2018,1,258
732,A,安徽,340000,04e66e578f653ab9,Sedan,2018,1,183
733,A,山东,370000,04e66e578f653ab9,Sedan,2018,1,342
734,A,山西,140000,04e66e578f653ab9,Sedan,2018,1,73
735,A,广东,440000,04e66e578f653ab9,Sedan,2018,1,143
736,A,广西,450000,04e66e578f653ab9,Sedan,2018,1,40
737,A,江苏,320000,04e66e578f653ab9,Sedan,2018,1,509
738,A,江西,360000,04e66e578f653ab9,Sedan,2018,1,87
739,A,河北,130000,04e66e578f653ab9,Sedan,2018,1,243
740,A,河南,410000,04e66e578f653ab9,Sedan,2018,1,275
741,A,浙江,330000,04e66e578f653ab9,Sedan,2018,1,347
742,A,湖北,420000,04e66e578f653ab9,Sedan,2018,1,184
743,A,湖南,430000,04e66e578f653ab9,Sedan,2018,1,152
744,A,福建,350000,04e66e578f653ab9,Sedan,2018,1,112
745,A,辽宁,210000,04e66e578f653ab9,Sedan,2018,1,55
746,A,重庆,500000,04e66e578f653ab9,Sedan,2018,1,96
747,A,陕西,610000,04e66e578f653ab9,Sedan,2018,1,175
748,A,黑龙江,230000,04e66e578f653ab9,Sedan,2018,1,33
749,A,上海,310000,dff803b4024d261d,Sedan,2018,1,279
750,A,云南,530000,dff803b4024d261d,Sedan,2018,1,68
751,A,内蒙古,150000,dff803b4024d261d,Sedan,2018,1,135
752,A,北京,110000,dff803b4024d261d,Sedan,2018,1,546
753,A,四川,510000,dff803b4024d261d,Sedan,2018,1,561
754,A,安徽,340000,dff803b4024d261d,Sedan,2018,1,282
755,A,山东,370000,dff803b4024d261d,Sedan,2018,1,873
756,A,山西,140000,dff803b4024d261d,Sedan,2018,1,218
757,A,广东,440000,dff803b4024d261d,Sedan,2018,1,2060
758,A,广西,450000,dff803b4024d261d,Sedan,2018,1,344
759,A,江苏,320000,dff803b4024d261d,Sedan,2018,1,920
760,A,江西,360000,dff803b4024d261d,Sedan,2018,1,315
761,A,河北,130000,dff803b4024d261d,Sedan,2018,1,581
762,A,河南,410000,dff803b4024d261d,Sedan,2018,1,403
763,A,浙江,330000,dff803b4024d261d,Sedan,2018,1,745
764,A,湖北,420000,dff803b4024d261d,Sedan,2018,1,680
765,A,湖南,430000,dff803b4024d261d,Sedan,2018,1,516
766,A,福建,350000,dff803b4024d261d,Sedan,2018,1,798
767,A,辽宁,210000,dff803b4024d261d,Sedan,2018,1,259
768,A,重庆,500000,dff803b4024d261d,Sedan,2018,1,409
769,A,陕西,610000,dff803b4024d261d,Sedan,2018,1,201
770,A,黑龙江,230000,dff803b4024d261d,Sedan,2018,1,169
771,A,上海,310000,61e73e32ad101892,SUV,2018,1,235
772,A,云南,530000,61e73e32ad101892,SUV,2018,1,431
773,A,内蒙古,150000,61e73e32ad101892,SUV,2018,1,625
774,A,北京,110000,61e73e32ad101892,SUV,2018,1,739
775,A,四川,510000,61e73e32ad101892,SUV,2018,1,958
776,A,安徽,340000,61e73e32ad101892,SUV,2018,1,280
777,A,山东,370000,61e73e32ad101892,SUV,2018,1,863
778,A,山西,140000,61e73e32ad101892,SUV,2018,1,352
779,A,广东,440000,61e73e32ad101892,SUV,2018,1,2314
780,A,广西,450000,61e73e32ad101892,SUV,2018,1,384
781,A,江苏,320000,61e73e32ad101892,SUV,2018,1,668
782,A,江西,360000,61e73e32ad101892,SUV,2018,1,385
783,A,河北,130000,61e73e32ad101892,SUV,2018,1,1094
784,A,河南,410000,61e73e32ad101892,SUV,2018,1,836
785,A,浙江,330000,61e73e32ad101892,SUV,2018,1,665
786,A,湖北,420000,61e73e32ad101892,SUV,2018,1,1624
787,A,湖南,430000,61e73e32ad101892,SUV,2018,1,793
788,A,福建,350000,61e73e32ad101892,SUV,2018,1,410
789,A,辽宁,210000,61e73e32ad101892,SUV,2018,1,652
790,A,重庆,500000,61e73e32ad101892,SUV,2018,1,641
791,A,陕西,610000,61e73e32ad101892,SUV,2018,1,646
792,A,黑龙江,230000,61e73e32ad101892,SUV,2018,1,326
793,A,上海,310000,a432c483b5beb856,Sedan,2018,1,52
794,A,云南,530000,a432c483b5beb856,Sedan,2018,1,165
795,A,内蒙古,150000,a432c483b5beb856,Sedan,2018,1,90
796,A,北京,110000,a432c483b5beb856,Sedan,2018,1,18
797,A,四川,510000,a432c483b5beb856,Sedan,2018,1,273
798,A,安徽,340000,a432c483b5beb856,Sedan,2018,1,216
799,A,山东,370000,a432c483b5beb856,Sedan,2018,1,213
800,A,山西,140000,a432c483b5beb856,Sedan,2018,1,49
801,A,广东,440000,a432c483b5beb856,Sedan,2018,1,602
802,A,广西,450000,a432c483b5beb856,Sedan,2018,1,189
803,A,江苏,320000,a432c483b5beb856,Sedan,2018,1,515
804,A,江西,360000,a432c483b5beb856,Sedan,2018,1,321
805,A,河北,130000,a432c483b5beb856,Sedan,2018,1,203
806,A,河南,410000,a432c483b5beb856,Sedan,2018,1,362
807,A,浙江,330000,a432c483b5beb856,Sedan,2018,1,393
808,A,湖北,420000,a432c483b5beb856,Sedan,2018,1,218
809,A,湖南,430000,a432c483b5beb856,Sedan,2018,1,364
810,A,福建,350000,a432c483b5beb856,Sedan,2018,1,158
811,A,辽宁,210000,a432c483b5beb856,Sedan,2018,1,19
812,A,重庆,500000,a432c483b5beb856,Sedan,2018,1,139
813,A,陕西,610000,a432c483b5beb856,Sedan,2018,1,83
