id,province,adcode,model,regYear,regMonth,forecastVolum
499,浙江,330000,346393c2c6305fb1,2018,1,32
500,湖北,420000,346393c2c6305fb1,2018,1,191
501,湖南,430000,346393c2c6305fb1,2018,1,234
502,福建,350000,346393c2c6305fb1,2018,1,32
503,辽宁,210000,346393c2c6305fb1,2018,1,85
504,重庆,500000,346393c2c6305fb1,2018,1,48
505,陕西,610000,346393c2c6305fb1,2018,1,177
506,黑龙江,230000,346393c2c6305fb1,2018,1,76
507,上海,310000,02aab221aabc03b9,2018,1,810
508,云南,530000,02aab221aabc03b9,2018,1,272
509,内蒙古,150000,02aab221aabc03b9,2018,1,116
510,北京,110000,02aab221aabc03b9,2018,1,821
511,四川,510000,02aab221aabc03b9,2018,1,798
512,安徽,340000,02aab221aabc03b9,2018,1,424
513,山东,370000,02aab221aabc03b9,2018,1,685
514,山西,140000,02aab221aabc03b9,2018,1,153
515,广东,440000,02aab221aabc03b9,2018,1,1384
516,广西,450000,02aab221aabc03b9,2018,1,190
517,江苏,320000,02aab221aabc03b9,2018,1,1817
518,江西,360000,02aab221aabc03b9,2018,1,296
519,河北,130000,02aab221aabc03b9,2018,1,407
520,河南,410000,02aab221aabc03b9,2018,1,356
521,浙江,330000,02aab221aabc03b9,2018,1,1712
522,湖北,420000,02aab221aabc03b9,2018,1,428
523,湖南,430000,02aab221aabc03b9,2018,1,365
524,福建,350000,02aab221aabc03b9,2018,1,602
525,辽宁,210000,02aab221aabc03b9,2018,1,325
526,重庆,500000,02aab221aabc03b9,2018,1,287
527,陕西,610000,02aab221aabc03b9,2018,1,288
528,黑龙江,230000,02aab221aabc03b9,2018,1,117
529,上海,310000,5d7fb682edd0f937,2018,1,344
530,云南,530000,5d7fb682edd0f937,2018,1,182
531,内蒙古,150000,5d7fb682edd0f937,2018,1,95
532,北京,110000,5d7fb682edd0f937,2018,1,280
533,四川,510000,5d7fb682edd0f937,2018,1,495
534,安徽,340000,5d7fb682edd0f937,2018,1,225
535,山东,370000,5d7fb682edd0f937,2018,1,368
536,山西,140000,5d7fb682edd0f937,2018,1,127
537,广东,440000,5d7fb682edd0f937,2018,1,640
538,广西,450000,5d7fb682edd0f937,2018,1,142
539,江苏,320000,5d7fb682edd0f937,2018,1,861
540,江西,360000,5d7fb682edd0f937,2018,1,178
541,河北,130000,5d7fb682edd0f937,2018,1,221
542,河南,410000,5d7fb682edd0f937,2018,1,219
543,浙江,330000,5d7fb682edd0f937,2018,1,748
544,湖北,420000,5d7fb682edd0f937,2018,1,288
545,湖南,430000,5d7fb682edd0f937,2018,1,236
546,福建,350000,5d7fb682edd0f937,2018,1,265
547,辽宁,210000,5d7fb682edd0f937,2018,1,147
548,重庆,500000,5d7fb682edd0f937,2018,1,144
549,陕西,610000,5d7fb682edd0f937,2018,1,148
550,黑龙江,230000,5d7fb682edd0f937,2018,1,72
551,上海,310000,a207df29ec9583f0,2018,1,980
552,云南,530000,a207df29ec9583f0,2018,1,374
553,内蒙古,150000,a207df29ec9583f0,2018,1,167
554,北京,110000,a207df29ec9583f0,2018,1,1151
555,四川,510000,a207df29ec9583f0,2018,1,795
556,安徽,340000,a207df29ec9583f0,2018,1,417
557,山东,370000,a207df29ec9583f0,2018,1,728
558,山西,140000,a207df29ec9583f0,2018,1,207
559,广东,440000,a207df29ec9583f0,2018,1,1476
560,广西,450000,a207df29ec9583f0,2018,1,208
561,江苏,320000,a207df29ec9583f0,2018,1,1755
562,江西,360000,a207df29ec9583f0,2018,1,282
563,河北,130000,a207df29ec9583f0,2018,1,445
564,河南,410000,a207df29ec9583f0,2018,1,429
565,浙江,330000,a207df29ec9583f0,2018,1,1619
566,湖北,420000,a207df29ec9583f0,2018,1,546
567,湖南,430000,a207df29ec9583f0,2018,1,380
568,福建,350000,a207df29ec9583f0,2018,1,582
569,辽宁,210000,a207df29ec9583f0,2018,1,355
570,重庆,500000,a207df29ec9583f0,2018,1,315
571,陕西,610000,a207df29ec9583f0,2018,1,330
572,黑龙江,230000,a207df29ec9583f0,2018,1,128
573,上海,310000,b4be3a4917289c82,2018,1,118
574,云南,530000,b4be3a4917289c82,2018,1,36
575,内蒙古,150000,b4be3a4917289c82,2018,1,23
576,北京,110000,b4be3a4917289c82,2018,1,76
577,四川,510000,b4be3a4917289c82,2018,1,99
578,安徽,340000,b4be3a4917289c82,2018,1,86
579,山东,370000,b4be3a4917289c82,2018,1,135
580,山西,140000,b4be3a4917289c82,2018,1,21
581,广东,440000,b4be3a4917289c82,2018,1,158
582,广西,450000,b4be3a4917289c82,2018,1,32
583,江苏,320000,b4be3a4917289c82,2018,1,305
584,江西,360000,b4be3a4917289c82,2018,1,20
585,河北,130000,b4be3a4917289c82,2018,1,102
586,河南,410000,b4be3a4917289c82,2018,1,74
587,浙江,330000,b4be3a4917289c82,2018,1,316
588,湖北,420000,b4be3a4917289c82,2018,1,62
589,湖南,430000,b4be3a4917289c82,2018,1,55
590,福建,350000,b4be3a4917289c82,2018,1,26
591,辽宁,210000,b4be3a4917289c82,2018,1,25
592,重庆,500000,b4be3a4917289c82,2018,1,32
593,陕西,610000,b4be3a4917289c82,2018,1,47
594,黑龙江,230000,b4be3a4917289c82,2018,1,9
595,上海,310000,ef76a85c4b39f693,2018,1,508
596,云南,530000,ef76a85c4b39f693,2018,1,171
597,内蒙古,150000,ef76a85c4b39f693,2018,1,153
598,北京,110000,ef76a85c4b39f693,2018,1,542
599,四川,510000,ef76a85c4b39f693,2018,1,604
600,安徽,340000,ef76a85c4b39f693,2018,1,435
601,山东,370000,ef76a85c4b39f693,2018,1,536
602,山西,140000,ef76a85c4b39f693,2018,1,123
603,广东,440000,ef76a85c4b39f693,2018,1,788
604,广西,450000,ef76a85c4b39f693,2018,1,114
605,江苏,320000,ef76a85c4b39f693,2018,1,1277
606,江西,360000,ef76a85c4b39f693,2018,1,284
607,河北,130000,ef76a85c4b39f693,2018,1,443
608,河南,410000,ef76a85c4b39f693,2018,1,381
609,浙江,330000,ef76a85c4b39f693,2018,1,1373
610,湖北,420000,ef76a85c4b39f693,2018,1,425
611,湖南,430000,ef76a85c4b39f693,2018,1,367
612,福建,350000,ef76a85c4b39f693,2018,1,276
613,辽宁,210000,ef76a85c4b39f693,2018,1,395
614,重庆,500000,ef76a85c4b39f693,2018,1,157
615,陕西,610000,ef76a85c4b39f693,2018,1,292
616,黑龙江,230000,ef76a85c4b39f693,2018,1,108
617,上海,310000,bb9fbec9a2833839,2018,1,356
618,云南,530000,bb9fbec9a2833839,2018,1,171
619,内蒙古,150000,bb9fbec9a2833839,2018,1,98
620,北京,110000,bb9fbec9a2833839,2018,1,162
621,四川,510000,bb9fbec9a2833839,2018,1,282
622,安徽,340000,bb9fbec9a2833839,2018,1,220
623,山东,370000,bb9fbec9a2833839,2018,1,446
624,山西,140000,bb9fbec9a2833839,2018,1,80
625,广东,440000,bb9fbec9a2833839,2018,1,582
626,广西,450000,bb9fbec9a2833839,2018,1,99
627,江苏,320000,bb9fbec9a2833839,2018,1,724
628,江西,360000,bb9fbec9a2833839,2018,1,145
629,河北,130000,bb9fbec9a2833839,2018,1,249
630,河南,410000,bb9fbec9a2833839,2018,1,198
631,浙江,330000,bb9fbec9a2833839,2018,1,853
632,湖北,420000,bb9fbec9a2833839,2018,1,326
633,湖南,430000,bb9fbec9a2833839,2018,1,190
634,福建,350000,bb9fbec9a2833839,2018,1,205
635,辽宁,210000,bb9fbec9a2833839,2018,1,98
636,重庆,500000,bb9fbec9a2833839,2018,1,87
637,陕西,610000,bb9fbec9a2833839,2018,1,124
638,黑龙江,230000,bb9fbec9a2833839,2018,1,36
639,上海,310000,da457d15788fe8ee,2018,1,639
640,云南,530000,da457d15788fe8ee,2018,1,284
641,内蒙古,150000,da457d15788fe8ee,2018,1,210
642,北京,110000,da457d15788fe8ee,2018,1,873
643,四川,510000,da457d15788fe8ee,2018,1,635
644,安徽,340000,da457d15788fe8ee,2018,1,387
645,山东,370000,da457d15788fe8ee,2018,1,732
646,山西,140000,da457d15788fe8ee,2018,1,146
647,广东,440000,da457d15788fe8ee,2018,1,1521
648,广西,450000,da457d15788fe8ee,2018,1,248
649,江苏,320000,da457d15788fe8ee,2018,1,1503
650,江西,360000,da457d15788fe8ee,2018,1,333
651,河北,130000,da457d15788fe8ee,2018,1,521
652,河南,410000,da457d15788fe8ee,2018,1,468
653,浙江,330000,da457d15788fe8ee,2018,1,1281
654,湖北,420000,da457d15788fe8ee,2018,1,633
655,湖南,430000,da457d15788fe8ee,2018,1,411
656,福建,350000,da457d15788fe8ee,2018,1,371
657,辽宁,210000,da457d15788fe8ee,2018,1,361
658,重庆,500000,da457d15788fe8ee,2018,1,213
659,陕西,610000,da457d15788fe8ee,2018,1,349
660,黑龙江,230000,da457d15788fe8ee,2018,1,120
661,上海,310000,6858d6dfe680bdf7,2018,1,602
662,云南,530000,6858d6dfe680bdf7,2018,1,285
663,内蒙古,150000,6858d6dfe680bdf7,2018,1,74
664,北京,110000,6858d6dfe680bdf7,2018,1,625
665,四川,510000,6858d6dfe680bdf7,2018,1,678
666,安徽,340000,6858d6dfe680bdf7,2018,1,411
667,山东,370000,6858d6dfe680bdf7,2018,1,573
668,山西,140000,6858d6dfe680bdf7,2018,1,84
669,广东,440000,6858d6dfe680bdf7,2018,1,1574
670,广西,450000,6858d6dfe680bdf7,2018,1,156
671,江苏,320000,6858d6dfe680bdf7,2018,1,1464
672,江西,360000,6858d6dfe680bdf7,2018,1,228
673,河北,130000,6858d6dfe680bdf7,2018,1,546
674,河南,410000,6858d6dfe680bdf7,2018,1,352
675,浙江,330000,6858d6dfe680bdf7,2018,1,1838
676,湖北,420000,6858d6dfe680bdf7,2018,1,352
677,湖南,430000,6858d6dfe680bdf7,2018,1,445
678,福建,350000,6858d6dfe680bdf7,2018,1,414
679,辽宁,210000,6858d6dfe680bdf7,2018,1,252
680,重庆,500000,6858d6dfe680bdf7,2018,1,243
681,陕西,610000,6858d6dfe680bdf7,2018,1,218
682,黑龙江,230000,6858d6dfe680bdf7,2018,1,90
683,上海,310000,79de4e4b24c35b04,2018,1,334
684,云南,530000,79de4e4b24c35b04,2018,1,1040
685,内蒙古,150000,79de4e4b24c35b04,2018,1,237
686,北京,110000,79de4e4b24c35b04,2018,1,38
687,四川,510000,79de4e4b24c35b04,2018,1,844
688,安徽,340000,79de4e4b24c35b04,2018,1,1989
689,山东,370000,79de4e4b24c35b04,2018,1,3051
690,山西,140000,79de4e4b24c35b04,2018,1,845
691,广东,440000,79de4e4b24c35b04,2018,1,3643
692,广西,450000,79de4e4b24c35b04,2018,1,2725
693,江苏,320000,79de4e4b24c35b04,2018,1,2185
694,江西,360000,79de4e4b24c35b04,2018,1,806
695,河北,130000,79de4e4b24c35b04,2018,1,1702
696,河南,410000,79de4e4b24c35b04,2018,1,6089
697,浙江,330000,79de4e4b24c35b04,2018,1,1021
698,湖北,420000,79de4e4b24c35b04,2018,1,1036
699,湖南,430000,79de4e4b24c35b04,2018,1,1675
700,福建,350000,79de4e4b24c35b04,2018,1,421
701,辽宁,210000,79de4e4b24c35b04,2018,1,585
702,重庆,500000,79de4e4b24c35b04,2018,1,193
703,陕西,610000,79de4e4b24c35b04,2018,1,1097
704,黑龙江,230000,79de4e4b24c35b04,2018,1,510
705,上海,310000,12f8b7e14947c34d,2018,1,382
706,云南,530000,12f8b7e14947c34d,2018,1,233
707,内蒙古,150000,12f8b7e14947c34d,2018,1,379
708,北京,110000,12f8b7e14947c34d,2018,1,40
709,四川,510000,12f8b7e14947c34d,2018,1,587
710,安徽,340000,12f8b7e14947c34d,2018,1,393
711,山东,370000,12f8b7e14947c34d,2018,1,685
712,山西,140000,12f8b7e14947c34d,2018,1,146
713,广东,440000,12f8b7e14947c34d,2018,1,166
714,广西,450000,12f8b7e14947c34d,2018,1,74
715,江苏,320000,12f8b7e14947c34d,2018,1,781
716,江西,360000,12f8b7e14947c34d,2018,1,261
717,河北,130000,12f8b7e14947c34d,2018,1,648
718,河南,410000,12f8b7e14947c34d,2018,1,590
719,浙江,330000,12f8b7e14947c34d,2018,1,446
720,湖北,420000,12f8b7e14947c34d,2018,1,198
721,湖南,430000,12f8b7e14947c34d,2018,1,421
722,福建,350000,12f8b7e14947c34d,2018,1,192
723,辽宁,210000,12f8b7e14947c34d,2018,1,31
724,重庆,500000,12f8b7e14947c34d,2018,1,125
725,陕西,610000,12f8b7e14947c34d,2018,1,494
726,黑龙江,230000,12f8b7e14947c34d,2018,1,5
727,上海,310000,04e66e578f653ab9,2018,1,1149
728,云南,530000,04e66e578f653ab9,2018,1,211
729,内蒙古,150000,04e66e578f653ab9,2018,1,77
730,北京,110000,04e66e578f653ab9,2018,1,192
731,四川,510000,04e66e578f653ab9,2018,1,258
732,安徽,340000,04e66e578f653ab9,2018,1,183
733,山东,370000,04e66e578f653ab9,2018,1,342
734,山西,140000,04e66e578f653ab9,2018,1,73
735,广东,440000,04e66e578f653ab9,2018,1,143
736,广西,450000,04e66e578f653ab9,2018,1,40
737,江苏,320000,04e66e578f653ab9,2018,1,509
738,江西,360000,04e66e578f653ab9,2018,1,87
739,河北,130000,04e66e578f653ab9,2018,1,243
740,河南,410000,04e66e578f653ab9,2018,1,275
741,浙江,330000,04e66e578f653ab9,2018,1,347
742,湖北,420000,04e66e578f653ab9,2018,1,184
743,湖南,430000,04e66e578f653ab9,2018,1,152
744,福建,350000,04e66e578f653ab9,2018,1,112
745,辽宁,210000,04e66e578f653ab9,2018,1,55
746,重庆,500000,04e66e578f653ab9,2018,1,96
747,陕西,610000,04e66e578f653ab9,2018,1,175
748,黑龙江,230000,04e66e578f653ab9,2018,1,33
749,上海,310000,dff803b4024d261d,2018,1,279
750,云南,530000,dff803b4024d261d,2018,1,68
751,内蒙古,150000,dff803b4024d261d,2018,1,135
752,北京,110000,dff803b4024d261d,2018,1,546
753,四川,510000,dff803b4024d261d,2018,1,561
754,安徽,340000,dff803b4024d261d,2018,1,282
755,山东,370000,dff803b4024d261d,2018,1,873
756,山西,140000,dff803b4024d261d,2018,1,218
757,广东,440000,dff803b4024d261d,2018,1,2060
758,广西,450000,dff803b4024d261d,2018,1,344
759,江苏,320000,dff803b4024d261d,2018,1,920
760,江西,360000,dff803b4024d261d,2018,1,315
761,河北,130000,dff803b4024d261d,2018,1,581
762,河南,410000,dff803b4024d261d,2018,1,403
763,浙江,330000,dff803b4024d261d,2018,1,745
764,湖北,420000,dff803b4024d261d,2018,1,680
765,湖南,430000,dff803b4024d261d,2018,1,516
766,福建,350000,dff803b4024d261d,2018,1,798
767,辽宁,210000,dff803b4024d261d,2018,1,259
768,重庆,500000,dff803b4024d261d,2018,1,409
769,陕西,610000,dff803b4024d261d,2018,1,201
770,黑龙江,230000,dff803b4024d261d,2018,1,169
771,上海,310000,61e73e32ad101892,2018,1,235
772,云南,530000,61e73e32ad101892,2018,1,431
773,内蒙古,150000,61e73e32ad101892,2018,1,625
774,北京,110000,61e73e32ad101892,2018,1,739
775,四川,510000,61e73e32ad101892,2018,1,958
776,安徽,340000,61e73e32ad101892,2018,1,280
777,山东,370000,61e73e32ad101892,2018,1,863
778,山西,140000,61e73e32ad101892,2018,1,352
779,广东,440000,61e73e32ad101892,2018,1,2314
780,广西,450000,61e73e32ad101892,2018,1,384
781,江苏,320000,61e73e32ad101892,2018,1,668
782,江西,360000,61e73e32ad101892,2018,1,385
783,河北,130000,61e73e32ad101892,2018,1,1094
784,河南,410000,61e73e32ad101892,2018,1,836
785,浙江,330000,61e73e32ad101892,2018,1,665
786,湖北,420000,61e73e32ad101892,2018,1,1624
787,湖南,430000,61e73e32ad101892,2018,1,793
788,福建,350000,61e73e32ad101892,2018,1,410
789,辽宁,210000,61e73e32ad101892,2018,1,652
790,重庆,500000,61e73e32ad101892,2018,1,641
791,陕西,610000,61e73e32ad101892,2018,1,646
792,黑龙江,230000,61e73e32ad101892,2018,1,326
793,上海,310000,a432c483b5beb856,2018,1,52
794,云南,530000,a432c483b5beb856,2018,1,165
795,内蒙古,150000,a432c483b5beb856,2018,1,90
796,北京,110000,a432c483b5beb856,2018,1,18
797,四川,510000,a432c483b5beb856,2018,1,273
798,安徽,340000,a432c483b5beb856,2018,1,216
799,山东,370000,a432c483b5beb856,2018,1,213
800,山西,140000,a432c483b5beb856,2018,1,49
801,广东,440000,a432c483b5beb856,2018,1,602
802,广西,450000,a432c483b5beb856,2018,1,189
803,江苏,320000,a432c483b5beb856,2018,1,515
804,江西,360000,a432c483b5beb856,2018,1,321
805,河北,130000,a432c483b5beb856,2018,1,203
806,河南,410000,a432c483b5beb856,2018,1,362
807,浙江,330000,a432c483b5beb856,2018,1,393
808,湖北,420000,a432c483b5beb856,2018,1,218
809,湖南,430000,a432c483b5beb856,2018,1,364
810,福建,350000,a432c483b5beb856,2018,1,158
811,辽宁,210000,a432c483b5beb856,2018,1,19
812,重庆,500000,a432c483b5beb856,2018,1,139
813,陕西,610000,a432c483b5beb856,2018,1,83
814,黑龙江,230000,a432c483b5beb856,2018,1,42
815,上海,310000,0797526c057dcf5b,2018,1,295
816,云南,530000,0797526c057dcf5b,2018,1,280
817,内蒙古,150000,0797526c057dcf5b,2018,1,439
818,北京,110000,0797526c057dcf5b,2018,1,227
819,四川,510000,0797526c057dcf5b,2018,1,1016
820,安徽,340000,0797526c057dcf5b,2018,1,681
821,山东,370000,0797526c057dcf5b,2018,1,2728
822,山西,140000,0797526c057dcf5b,2018,1,1080
823,广东,440000,0797526c057dcf5b,2018,1,7644
824,广西,450000,0797526c057dcf5b,2018,1,2199
825,江苏,320000,0797526c057dcf5b,2018,1,2338
826,江西,360000,0797526c057dcf5b,2018,1,1550
827,河北,130000,0797526c057dcf5b,2018,1,2373
828,河南,410000,0797526c057dcf5b,2018,1,2141
829,浙江,330000,0797526c057dcf5b,2018,1,1523
830,湖北,420000,0797526c057dcf5b,2018,1,1306
831,湖南,430000,0797526c057dcf5b,2018,1,1722
832,福建,350000,0797526c057dcf5b,2018,1,1245
833,辽宁,210000,0797526c057dcf5b,2018,1,1147
834,重庆,500000,0797526c057dcf5b,2018,1,550
835,陕西,610000,0797526c057dcf5b,2018,1,415
836,黑龙江,230000,0797526c057dcf5b,2018,1,828
837,上海,310000,936168bd4850913d,2018,1,283
838,云南,530000,936168bd4850913d,2018,1,619
839,内蒙古,150000,936168bd4850913d,2018,1,489
840,北京,110000,936168bd4850913d,2018,1,384
841,四川,510000,936168bd4850913d,2018,1,624
842,安徽,340000,936168bd4850913d,2018,1,482
843,山东,370000,936168bd4850913d,2018,1,1306
844,山西,140000,936168bd4850913d,2018,1,481
845,广东,440000,936168bd4850913d,2018,1,3365
846,广西,450000,936168bd4850913d,2018,1,439
847,江苏,320000,936168bd4850913d,2018,1,1082
848,江西,360000,936168bd4850913d,2018,1,448
849,河北,130000,936168bd4850913d,2018,1,1086
850,河南,410000,936168bd4850913d,2018,1,1260
851,浙江,330000,936168bd4850913d,2018,1,942
852,湖北,420000,936168bd4850913d,2018,1,1592
853,湖南,430000,936168bd4850913d,2018,1,638
854,福建,350000,936168bd4850913d,2018,1,642
855,辽宁,210000,936168bd4850913d,2018,1,945
856,重庆,500000,936168bd4850913d,2018,1,286
857,陕西,610000,936168bd4850913d,2018,1,532
858,黑龙江,230000,936168bd4850913d,2018,1,674
859,上海,310000,cc21c7e91a3b5a0c,2018,1,95
860,云南,530000,cc21c7e91a3b5a0c,2018,1,502
861,内蒙古,150000,cc21c7e91a3b5a0c,2018,1,269
862,北京,110000,cc21c7e91a3b5a0c,2018,1,104
863,四川,510000,cc21c7e91a3b5a0c,2018,1,492
864,安徽,340000,cc21c7e91a3b5a0c,2018,1,505
865,山东,370000,cc21c7e91a3b5a0c,2018,1,650
866,山西,140000,cc21c7e91a3b5a0c,2018,1,302
867,广东,440000,cc21c7e91a3b5a0c,2018,1,2408
868,广西,450000,cc21c7e91a3b5a0c,2018,1,342
869,江苏,320000,cc21c7e91a3b5a0c,2018,1,959
870,江西,360000,cc21c7e91a3b5a0c,2018,1,396
871,河北,130000,cc21c7e91a3b5a0c,2018,1,701
872,河南,410000,cc21c7e91a3b5a0c,2018,1,867
873,浙江,330000,cc21c7e91a3b5a0c,2018,1,942
874,湖北,420000,cc21c7e91a3b5a0c,2018,1,1027
875,湖南,430000,cc21c7e91a3b5a0c,2018,1,478
876,福建,350000,cc21c7e91a3b5a0c,2018,1,539
877,辽宁,210000,cc21c7e91a3b5a0c,2018,1,398
878,重庆,500000,cc21c7e91a3b5a0c,2018,1,196
879,陕西,610000,cc21c7e91a3b5a0c,2018,1,327
880,黑龙江,230000,cc21c7e91a3b5a0c,2018,1,232
881,上海,310000,7aab7fca2470987e,2018,1,208
882,云南,530000,7aab7fca2470987e,2018,1,15
883,内蒙古,150000,7aab7fca2470987e,2018,1,25
884,北京,110000,7aab7fca2470987e,2018,1,376
885,四川,510000,7aab7fca2470987e,2018,1,62
886,安徽,340000,7aab7fca2470987e,2018,1,73
887,山东,370000,7aab7fca2470987e,2018,1,425
888,山西,140000,7aab7fca2470987e,2018,1,114
889,广东,440000,7aab7fca2470987e,2018,1,1047
890,广西,450000,7aab7fca2470987e,2018,1,31
891,江苏,320000,7aab7fca2470987e,2018,1,387
892,江西,360000,7aab7fca2470987e,2018,1,59
893,河北,130000,7aab7fca2470987e,2018,1,335
894,河南,410000,7aab7fca2470987e,2018,1,227
895,浙江,330000,7aab7fca2470987e,2018,1,427
896,湖北,420000,7aab7fca2470987e,2018,1,58
897,湖南,430000,7aab7fca2470987e,2018,1,50
898,福建,350000,7aab7fca2470987e,2018,1,92
899,辽宁,210000,7aab7fca2470987e,2018,1,150
900,重庆,500000,7aab7fca2470987e,2018,1,22
901,陕西,610000,7aab7fca2470987e,2018,1,62
902,黑龙江,230000,7aab7fca2470987e,2018,1,47
903,上海,310000,fde95ea242abd896,2018,1,173
904,云南,530000,fde95ea242abd896,2018,1,415
905,内蒙古,150000,fde95ea242abd896,2018,1,172
906,北京,110000,fde95ea242abd896,2018,1,156
907,四川,510000,fde95ea242abd896,2018,1,587
908,安徽,340000,fde95ea242abd896,2018,1,374
909,山东,370000,fde95ea242abd896,2018,1,608
910,山西,140000,fde95ea242abd896,2018,1,197
911,广东,440000,fde95ea242abd896,2018,1,3519
912,广西,450000,fde95ea242abd896,2018,1,393
913,江苏,320000,fde95ea242abd896,2018,1,670
914,江西,360000,fde95ea242abd896,2018,1,403
915,河北,130000,fde95ea242abd896,2018,1,551
916,河南,410000,fde95ea242abd896,2018,1,595
917,浙江,330000,fde95ea242abd896,2018,1,786
918,湖北,420000,fde95ea242abd896,2018,1,684
919,湖南,430000,fde95ea242abd896,2018,1,558
920,福建,350000,fde95ea242abd896,2018,1,707
921,辽宁,210000,fde95ea242abd896,2018,1,316
922,重庆,500000,fde95ea242abd896,2018,1,147
923,陕西,610000,fde95ea242abd896,2018,1,197
924,黑龙江,230000,fde95ea242abd896,2018,1,131
925,上海,310000,97f15de12cfabbd5,2018,1,391
926,云南,530000,97f15de12cfabbd5,2018,1,229
927,内蒙古,150000,97f15de12cfabbd5,2018,1,262
928,北京,110000,97f15de12cfabbd5,2018,1,567
929,四川,510000,97f15de12cfabbd5,2018,1,454
930,安徽,340000,97f15de12cfabbd5,2018,1,520
931,山东,370000,97f15de12cfabbd5,2018,1,1245
932,山西,140000,97f15de12cfabbd5,2018,1,389
933,广东,440000,97f15de12cfabbd5,2018,1,3295
934,广西,450000,97f15de12cfabbd5,2018,1,211
935,江苏,320000,97f15de12cfabbd5,2018,1,1188
936,江西,360000,97f15de12cfabbd5,2018,1,384
937,河北,130000,97f15de12cfabbd5,2018,1,1004
938,河南,410000,97f15de12cfabbd5,2018,1,814
939,浙江,330000,97f15de12cfabbd5,2018,1,1600
940,湖北,420000,97f15de12cfabbd5,2018,1,783
941,湖南,430000,97f15de12cfabbd5,2018,1,733
942,福建,350000,97f15de12cfabbd5,2018,1,619
943,辽宁,210000,97f15de12cfabbd5,2018,1,1082
944,重庆,500000,97f15de12cfabbd5,2018,1,135
945,陕西,610000,97f15de12cfabbd5,2018,1,259
946,黑龙江,230000,97f15de12cfabbd5,2018,1,461
947,上海,310000,f5d69960089c3614,2018,1,311
948,云南,530000,f5d69960089c3614,2018,1,96
949,内蒙古,150000,f5d69960089c3614,2018,1,50
950,北京,110000,f5d69960089c3614,2018,1,438
951,四川,510000,f5d69960089c3614,2018,1,341
952,安徽,340000,f5d69960089c3614,2018,1,176
953,山东,370000,f5d69960089c3614,2018,1,266
954,山西,140000,f5d69960089c3614,2018,1,58
955,广东,440000,f5d69960089c3614,2018,1,544
956,广西,450000,f5d69960089c3614,2018,1,53
957,江苏,320000,f5d69960089c3614,2018,1,291
958,江西,360000,f5d69960089c3614,2018,1,96
959,河北,130000,f5d69960089c3614,2018,1,157
960,河南,410000,f5d69960089c3614,2018,1,141
961,浙江,330000,f5d69960089c3614,2018,1,170
962,湖北,420000,f5d69960089c3614,2018,1,177
963,湖南,430000,f5d69960089c3614,2018,1,155
964,福建,350000,f5d69960089c3614,2018,1,122
965,辽宁,210000,f5d69960089c3614,2018,1,98
966,重庆,500000,f5d69960089c3614,2018,1,150
967,陕西,610000,f5d69960089c3614,2018,1,170
968,黑龙江,230000,f5d69960089c3614,2018,1,64
969,上海,310000,5b1c11c3efed5312,2018,1,151
970,云南,530000,5b1c11c3efed5312,2018,1,142
971,内蒙古,150000,5b1c11c3efed5312,2018,1,98
